ID_Cliente,Abandono,Genero,Adulto_Mayor,Pareja,Dependientes,Antiguedad_Meses,Servicio_Telefono,Lineas_Multiples,Servicio_Internet,Seguridad_Online,Respaldo_Online,Proteccion_Dispositivo,Soporte_Tecnico,Streaming_TV,Streaming_Peliculas,Tipo_Contrato,Facturacion_Sin_Papel,Metodo_Pago,Cargos_Mensuales,Cargos_Totales,Cuentas_Diarias,Cantidad_Servicios
9289-LBQVU,0,1,0,1,0,0.8888888888888888,1,1,1,0,1,0,1,0,1,1,1,1,0.5164179104477612,0.5148742210939303,2.34,4
9290-SHCMB,0,0,1,0,0,0.18055555555555555,1,0,2,0,0,1,0,1,1,0,1,0,0.7820895522388059,0.14040503115624278,3.23,3
9294-TDIPC,0,1,0,0,1,0.06944444444444445,1,0,0,0,0,0,0,0,0,0,0,1,0.019402985074626844,0.0074948072928686825,0.67,0
9297-EONCV,0,0,0,0,0,1.0,1,1,1,1,1,1,1,1,1,2,1,2,0.7273631840796019,0.7706438956842834,3.04,7
9297-FVVDH,0,0,0,1,1,0.7916666666666666,1,1,1,1,0,1,1,1,1,2,1,0,0.6592039800995024,0.5569582275559658,2.82,6
9298-WGMRW,0,0,0,1,0,1.0,1,1,2,1,1,1,1,1,1,2,1,2,0.9676616915422885,0.9570678513731826,3.85,7
9300-AGZNL,1,1,1,0,0,0.013888888888888888,1,1,2,0,0,0,0,1,1,0,1,0,0.753731343283582,0.00867759058389107,3.13,3
9300-RENDD,1,1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,1,0,0,1,0,0.6139303482587065,0.007056312024001847,2.66,1
9305-CDSKC,1,0,0,0,0,0.1111111111111111,1,1,2,0,0,1,0,1,1,0,1,0,0.8099502487562189,0.09251096238172168,3.32,4
9306-CPCBC,1,0,0,0,0,0.041666666666666664,1,1,2,0,0,0,0,0,0,0,1,0,0.5572139303482587,0.02209785368105239,2.48,1
9308-ANMVE,0,1,0,0,1,0.6527777777777778,1,0,1,1,1,0,0,0,0,0,1,0,0.3686567164179104,0.30409069928456034,1.84,2
9309-BZGNT,0,1,1,1,0,0.9583333333333333,0,0,1,0,0,1,0,0,0,1,1,3,0.11492537313432838,0.24411493191783987,0.99,1
9313-CDOGY,0,1,0,1,1,0.5277777777777778,1,0,0,0,0,0,0,0,0,0,0,0,0.013432835820895522,0.08060235402723287,0.65,0
9313-QOLTZ,0,1,0,0,0,0.3611111111111111,1,0,0,0,0,0,0,0,0,0,0,1,0.026368159203980085,0.05763904915762751,0.7,0
9314-IJWSQ,0,0,0,1,1,0.19444444444444442,1,1,2,0,0,0,0,1,0,0,1,0,0.6621890547263681,0.1367528271405493,2.83,2
9314-QDMDW,0,1,0,0,0,0.15277777777777776,1,0,1,0,1,0,0,1,0,1,1,0,0.4278606965174129,0.0820620816985922,2.04,2
9317-WZPGV,1,0,1,0,0,0.027777777777777776,1,0,2,0,0,0,0,0,1,0,1,2,0.6119402985074627,0.016224324948072927,2.66,1
9318-NKNFC,1,1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,1,0.005970149253731349,5.769674590352849e-06,0.63,0
9323-HGFWY,0,0,0,1,0,0.375,1,0,2,1,0,0,1,1,1,1,1,3,0.8323383084577115,0.3072178629125317,3.4,4
9327-QSDED,0,1,0,0,0,0.1111111111111111,1,0,1,0,0,0,0,0,0,0,0,1,0.25174129353233826,0.036533579506115854,1.45,0
9330-DHBFL,0,0,0,1,1,0.3194444444444444,1,0,1,1,1,1,1,0,0,1,1,1,0.4776119402985074,0.17482114008769906,2.21,4
9330-IJWIO,1,0,0,0,0,0.18055555555555555,1,1,2,1,0,0,0,1,1,0,1,0,0.8169154228855721,0.15463304869605354,3.34,4
9330-VOFSZ,0,0,0,1,0,0.8333333333333333,1,1,2,0,1,1,1,1,1,2,1,3,0.9208955223880596,0.7641241633971844,3.69,6
9332-GYWLO,0,0,0,1,1,0.08333333333333333,1,0,1,0,0,0,0,1,0,0,0,0,0.3641791044776119,0.03880683129471498,1.83,1
9334-GWGOW,0,1,1,1,0,0.09722222222222221,1,1,2,0,0,0,0,0,0,0,1,0,0.56318407960199,0.05382529425340411,2.49,1
9337-SRRNI,0,1,0,0,1,0.9166666666666666,1,1,0,0,0,0,0,0,0,2,1,3,0.07014925373134329,0.19097622894068775,0.84,1
9339-FIIJL,0,1,0,1,0,1.0,1,1,1,0,1,1,1,1,1,2,0,2,0.6736318407960199,0.7077198246018924,2.86,6
9342-VNIMQ,0,1,0,0,0,0.4583333333333333,1,1,1,0,1,0,0,0,0,0,1,2,0.3621890547263681,0.18998384491114703,1.82,2
9347-AERRL,0,1,0,1,0,0.3194444444444444,1,0,0,0,0,0,0,0,0,1,0,3,0.010447761194029848,0.05393491807062082,0.64,0
9348-ROUAI,0,0,0,1,1,0.8194444444444444,1,1,1,1,1,1,1,1,1,2,0,3,0.7169154228855721,0.597190168474498,3.01,7
9348-YVOMK,0,1,0,0,0,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,1,3,0.2641791044776119,0.01816293561043157,1.49,0
9350-VLHMB,0,1,0,1,1,0.9305555555555555,1,1,2,0,1,0,0,0,1,0,1,2,0.7094527363184079,0.7332448649896146,2.98,3
9350-ZXYJC,0,0,0,0,0,0.05555555555555555,1,1,0,0,0,0,0,0,0,2,1,3,0.07014925373134329,0.011325871220863145,0.84,1
9351-HXDMR,0,1,0,1,0,1.0,1,1,2,1,0,1,1,1,1,2,1,3,0.9218905472636817,0.9487710593122548,3.7,6
9351-LZYGF,0,0,0,1,0,0.5833333333333333,1,1,1,1,1,0,1,0,0,0,1,3,0.4791044776119403,0.3126009693053312,2.21,4
9355-NPPFS,0,0,1,0,0,0.3611111111111111,1,0,2,0,0,0,0,0,1,0,1,0,0.6024875621890546,0.22932148626817447,2.63,1
9356-AXGMP,0,1,0,1,0,0.5277777777777778,1,1,2,1,0,1,1,1,1,1,1,0,0.9199004975124377,0.5088622201707824,3.69,6
9357-UJRUN,0,1,0,1,0,0.3333333333333333,1,1,1,1,0,0,1,0,0,1,1,0,0.39900497512437816,0.15325409646895918,1.95,3
9359-JANWS,0,0,0,1,0,0.9027777777777777,1,0,1,1,0,1,1,0,0,2,0,3,0.4044776119402985,0.4429148396030464,1.96,3
9359-UGBTK,0,0,0,0,0,0.9305555555555555,1,0,1,1,0,1,1,0,1,1,1,2,0.5383084577114428,0.5738172167089776,2.41,4
9360-AHGNL,1,0,1,1,0,0.5972222222222222,1,1,2,1,0,1,1,1,1,1,1,1,0.908457711442786,0.5552100161550888,3.65,6
9360-OMDZZ,0,1,0,0,0,0.3333333333333333,1,1,2,0,0,0,0,1,1,0,1,0,0.7547263681592039,0.26587237479806136,3.14,3
9361-YNQWJ,0,0,0,0,0,0.8888888888888888,1,1,0,0,0,0,0,0,0,1,1,2,0.061194029850746234,0.18259866143549505,0.81,1
9362-MWODR,0,0,0,0,1,0.5555555555555556,1,0,1,1,0,0,1,1,0,0,1,3,0.45621890547263677,0.2817389799215324,2.14,3
9364-HVJRK,0,1,0,0,0,0.1111111111111111,1,0,1,0,0,0,0,0,0,0,1,1,0.2676616915422885,0.04841910916224325,1.5,0
9364-YKUVW,0,1,0,0,0,0.20833333333333331,1,0,0,0,0,0,0,0,0,0,1,1,0.015422885572139305,0.033533348719132244,0.66,0
9365-CSLBQ,0,1,0,0,1,0.986111111111111,1,1,0,0,0,0,0,0,0,2,0,1,0.06069651741293533,0.18876067389799214,0.81,1
9365-SRSZE,0,1,1,1,0,0.375,1,0,2,0,0,0,0,0,0,0,1,0,0.5203980099502488,0.22214401107777523,2.35,0
9366-PGOCJ,0,1,0,0,0,0.7916666666666666,1,0,1,0,1,0,1,0,0,1,1,1,0.3621890547263681,0.3595545811216247,1.82,2
9367-OIUXP,0,1,0,0,0,0.05555555555555555,1,0,0,0,0,0,0,0,0,0,0,1,0.024378109452736302,0.006260096930533118,0.69,0
9367-TCUYN,0,0,0,0,0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0.01840796019900498,0.023632587122086313,0.67,0
9367-WXLCH,1,1,0,0,0,0.1111111111111111,1,1,2,0,0,0,0,0,1,0,0,2,0.6592039800995024,0.07429609969997693,2.82,2
9369-XFEHK,1,0,1,1,0,0.4583333333333333,1,1,2,0,1,0,0,0,0,0,1,2,0.6203980099502486,0.30437341333948764,2.69,2
9371-BITHB,0,0,0,1,1,0.7222222222222222,1,0,0,0,0,0,0,0,0,2,0,1,0.015920398009950265,0.1213593353334872,0.66,0
9371-CLMGW,0,0,0,0,0,0.08333333333333333,1,0,2,0,0,0,0,1,1,0,0,0,0.7069651741293532,0.0644818832217863,2.98,2
9372-TXXPS,0,0,0,1,0,0.8333333333333333,1,0,1,1,1,0,1,0,0,2,0,2,0.41393034825870645,0.3997980613893376,2.0,3
9373-WSLOY,0,1,1,1,0,0.4583333333333333,0,0,1,0,1,1,1,1,0,0,1,0,0.31592039800995025,0.1998672974844219,1.67,4
9374-YOLBJ,0,0,0,1,1,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,0,0.009950248756218888,5.192707131317781e-05,0.64,0
9375-MHRRS,0,1,0,0,0,0.08333333333333333,1,0,1,0,0,0,1,0,0,0,0,1,0.31641791044776113,0.031104315716593587,1.67,1
9378-FXTIZ,1,0,0,1,0,0.75,1,1,1,0,0,0,0,1,1,1,1,3,0.5164179104477612,0.4265924301869375,2.34,3
9381-NDKME,1,0,1,1,0,0.3333333333333333,0,0,1,0,0,1,0,0,1,0,1,3,0.22288557213930343,0.10552734825755827,1.36,2
9385-EHGDO,0,0,0,1,1,0.4861111111111111,1,0,0,0,0,0,0,0,0,2,1,1,0.015920398009950265,0.08314678052157859,0.66,0
9385-NXKDA,0,0,0,1,0,1.0,1,1,1,1,1,1,0,1,1,2,1,3,0.6407960199004975,0.6808850680821602,2.76,6
9386-LDCZR,0,1,0,0,0,0.5972222222222222,1,0,2,1,1,1,1,0,0,1,1,3,0.7203980099502488,0.44582275559658435,3.02,4
9388-ZEYVT,0,1,0,0,0,0.5972222222222222,0,0,1,0,0,1,1,0,1,1,0,0,0.2577114427860696,0.22069005308100623,1.47,3
9389-ACWBI,0,0,0,1,1,0.06944444444444445,1,0,2,0,0,0,0,0,0,0,0,3,0.5144278606965175,0.034802677129009925,2.33,0
9391-DXGGG,0,0,1,0,0,0.611111111111111,1,0,2,0,1,1,0,0,1,1,0,3,0.7054726368159204,0.4583371797830602,2.97,3
9391-EOYLI,1,1,1,1,0,0.16666666666666666,1,0,2,0,0,0,0,0,1,0,1,0,0.618905472636816,0.10747749826909764,2.68,1
9391-LMANN,0,1,0,0,1,0.736111111111111,1,0,2,1,1,1,0,0,1,1,0,0,0.7731343283582089,0.5790560812370182,3.2,4
9391-TTOYH,0,0,0,0,0,0.3194444444444444,1,0,0,0,0,0,0,0,0,0,1,1,0.01243781094527363,0.052088622201707825,0.65,0
9391-YZEJW,0,0,0,0,0,0.861111111111111,1,1,2,0,0,0,0,1,1,1,1,2,0.753731343283582,0.6621740133856451,3.13,3
9392-XBGTD,0,1,0,0,1,0.375,1,0,0,0,0,0,0,0,0,2,0,1,0.023383084577114438,0.06497230556196631,0.69,0
9395-RFMFG,0,1,0,1,1,0.1111111111111111,1,0,1,0,0,0,0,1,0,0,1,0,0.3597014925373134,0.052654050311562436,1.81,1
9396-ZSFLL,0,0,0,0,0,0.20833333333333331,1,1,1,0,0,0,0,0,0,0,0,1,0.3044776119402985,0.07069005308100623,1.63,1
9397-TZSHA,0,0,0,0,0,0.9583333333333333,1,1,0,0,0,0,0,0,0,2,0,3,0.06318407960199005,0.19146665128086776,0.82,1
9398-MMQTO,0,1,0,0,0,0.041666666666666664,1,0,2,0,1,0,0,0,0,0,0,3,0.5592039800995025,0.02334410339256866,2.48,1
9399-APLBT,1,0,0,1,1,0.013888888888888888,1,0,2,0,1,0,0,0,0,0,1,0,0.5616915422885572,0.006450496192014771,2.49,1
9402-CXWPL,0,0,0,0,0,0.9722222222222222,1,1,2,0,1,0,0,1,1,1,0,0,0.8024875621890547,0.786960535425802,3.3,4
9402-ORRAH,0,0,1,0,0,0.20833333333333331,1,0,2,0,0,0,0,1,1,0,1,0,0.7288557213930348,0.15941610893145627,3.05,2
9402-ROUMJ,0,0,0,1,1,0.9305555555555555,1,1,2,1,0,1,1,0,1,1,1,2,0.8159203980099502,0.7696976690514655,3.34,5
9405-GPBBG,0,0,0,0,0,0.8888888888888888,1,1,2,0,1,1,1,1,1,2,1,3,0.917910447761194,0.8135760443111009,3.68,6
9408-HRXRK,0,0,0,1,1,0.625,1,1,2,1,1,0,0,1,1,0,1,0,0.8646766169154229,0.5437456727440572,3.51,5
9408-SSNVZ,1,0,0,0,0,0.05555555555555555,1,0,2,0,0,0,0,0,0,0,1,0,0.5164179104477612,0.028796445880452347,2.34,0
9411-TPQQV,0,0,0,0,0,0.5555555555555556,0,0,1,1,0,0,1,1,1,1,1,2,0.3611940298507462,0.2558735287329794,1.82,4
9412-ARGBX,1,0,0,0,1,0.6666666666666666,1,0,2,0,1,1,1,1,0,2,1,1,0.7686567164179104,0.5318543734133395,3.18,4
9412-GHEEC,1,1,0,0,0,0.5555555555555556,1,1,2,0,0,1,1,1,1,0,0,2,0.8611940298507462,0.47463074082621737,3.49,5
9415-DPEWS,1,0,0,0,0,0.25,1,1,2,0,0,0,1,1,0,0,1,0,0.6975124378109452,0.1869951534733441,2.94,3
9415-TPKRV,0,0,0,1,1,0.1111111111111111,1,1,1,0,1,0,0,0,0,0,0,0,0.3731343283582089,0.04938841449342258,1.86,2
9415-ZNBSX,0,0,0,1,1,0.9722222222222222,1,1,1,1,1,1,1,1,1,2,1,2,0.7039800995024875,0.7240249249942303,2.97,7
9418-RUKPH,0,0,0,1,1,0.5277777777777778,1,0,0,0,0,0,0,0,0,2,1,1,0.01691542288557213,0.085114239556889,0.66,0
9419-IPPBE,0,0,0,1,1,0.7083333333333333,1,1,2,0,0,1,0,0,1,1,1,0,0.7154228855721393,0.523430648511424,3.01,3
9420-LOJKX,1,0,0,0,0,0.20833333333333331,1,0,2,1,1,0,0,1,1,0,1,3,0.8044776119402984,0.1624278790676206,3.3,4
9424-CMPOG,0,1,0,1,1,0.125,1,0,0,0,0,0,0,0,0,2,0,1,0.013432835820895522,0.020609277636741287,0.65,0
9426-SXNHE,0,0,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,0,2,0.00497512437810943,0.003963766443572582,0.62,0
9430-FRQOC,1,0,0,0,1,0.05555555555555555,1,1,2,0,0,1,1,0,0,0,1,1,0.6850746268656716,0.037231710131548586,2.9,3
9430-NKQLY,0,1,0,1,1,1.0,1,1,0,0,0,0,0,0,0,2,1,3,0.0681592039800995,0.204477267482114,0.84,1
9432-RUVSL,0,0,0,0,0,0.6666666666666666,1,0,2,1,0,1,1,1,1,2,1,3,0.8383084577114427,0.5637491345488115,3.42,5
9432-VOFYX,0,1,0,0,0,0.2361111111111111,1,0,2,0,0,0,0,0,0,0,1,0,0.5228855721393034,0.13711054696515118,2.36,0
9435-JMLSX,0,1,0,1,0,0.986111111111111,1,0,1,1,1,1,1,1,1,2,1,2,0.6751243781094527,0.6954881144703439,2.87,6
9436-ZBZCT,1,1,0,0,0,0.19444444444444442,1,1,2,0,0,0,1,1,0,0,1,0,0.7134328358208956,0.1338102930994692,3.0,3
9441-QHEVC,0,1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,1,0.008457711442786064,3.4618047542118394e-05,0.64,0
9442-JTWDL,0,0,0,0,0,0.15277777777777776,1,0,0,0,0,0,0,0,0,1,0,3,0.01791044776119402,0.025259635356565887,0.67,0
9443-JUBUO,0,1,0,1,1,1.0,0,0,1,1,1,1,1,1,1,2,1,3,0.46766169154228854,0.5146607431340873,2.17,6
9444-JTXHZ,1,1,0,1,0,0.013888888888888888,1,0,2,0,0,1,0,0,0,0,0,0,0.5766169154228856,0.0066235864297253646,2.54,1
9445-SZLCH,1,0,0,1,1,0.5,1,1,2,0,1,1,0,1,0,0,1,2,0.7870646766169154,0.3968497576736672,3.24,4
9445-ZUEQE,0,1,0,1,1,0.375,1,1,2,0,1,0,1,0,0,0,1,3,0.6661691542288557,0.24611123932610202,2.84,3
9447-YPTBX,0,0,0,1,0,0.6944444444444444,1,0,0,0,0,0,0,0,0,1,1,2,0.015920398009950265,0.1066582044772675,0.66,0
9448-REEVD,1,1,0,1,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,0,3,0.2631840796019901,0.0029886914378029084,1.49,0
9450-TRJUU,0,1,0,0,0,0.4861111111111111,1,1,2,0,0,0,0,1,0,0,0,0,0.645771144278607,0.3265231940918532,2.77,2
9451-LPGOO,1,1,0,0,0,0.09722222222222221,1,1,2,0,0,0,0,0,1,0,1,0,0.682089552238806,0.0694149549965382,2.89,2
9451-WLYRI,0,0,0,1,0,0.736111111111111,1,0,0,0,0,0,0,0,0,1,0,3,0.007960199004975133,0.11212208631433189,0.64,0
9453-PATOS,0,0,0,1,0,1.0,1,0,1,1,1,1,1,1,1,2,0,1,0.6651741293532337,0.7081237018232172,2.84,6
9456-ETVCM,0,1,0,0,0,0.16666666666666666,1,1,2,0,0,0,0,1,1,0,0,0,0.7592039800995024,0.13325063466420495,3.15,3
9462-MJUAW,1,1,0,0,0,0.05555555555555555,1,1,1,0,0,0,0,0,0,0,0,1,0.31990049751243776,0.02167089776136626,1.68,1
9465-RWMXL,1,1,0,1,0,0.4444444444444444,1,1,2,0,0,1,0,0,0,0,1,0,0.6034825870646766,0.28030810062312483,2.63,2
9467-ROOLM,0,0,0,0,0,0.3472222222222222,1,0,0,0,0,0,0,0,0,0,0,1,0.007960199004975133,0.05106162012462498,0.64,0
9469-WEJBT,0,1,0,1,0,0.5138888888888888,1,0,2,0,0,1,1,0,1,0,1,0,0.717412935323383,0.3923955688899146,3.01,3
9470-RTWDV,0,1,0,1,1,0.3611111111111111,1,1,1,0,0,1,1,1,1,1,1,3,0.6343283582089552,0.23820678513731824,2.73,5
9470-XCCEM,0,1,0,1,1,0.4861111111111111,1,1,2,0,1,0,0,1,0,0,1,2,0.7104477611940299,0.3626586660512347,2.99,3
9470-YFUYI,0,1,1,1,0,0.986111111111111,1,0,1,1,1,0,1,1,0,1,1,2,0.5248756218905473,0.5761943226402031,2.37,4
9473-CBZOP,0,0,0,0,0,0.38888888888888884,1,1,1,1,0,1,0,0,0,1,0,1,0.4054726368159204,0.1887433648742211,1.97,3
9474-PHLYD,1,0,0,0,0,0.20833333333333331,1,0,1,0,0,1,0,0,1,0,1,0,0.4099502487562189,0.10083660281560121,1.98,2
9475-NNDGC,0,1,0,1,0,0.986111111111111,1,1,2,0,1,1,1,1,1,1,1,2,0.9442786069651742,0.9155838910685438,3.77,6
9477-LGWQI,0,1,0,1,1,0.9722222222222222,1,0,1,1,1,1,0,1,1,2,1,3,0.6159203980099502,0.6440514654973459,2.67,5
9477-UIFFV,0,1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,1,0.020398009950248763,0.00017309023771059284,0.68,0
9479-HYNYL,0,0,0,1,0,0.986111111111111,1,0,1,0,1,1,1,1,1,2,1,3,0.6213930348258706,0.6561562427879067,2.69,5
9480-BQJEI,0,1,0,0,0,0.861111111111111,1,1,2,1,1,0,0,0,1,1,1,2,0.7368159203980099,0.6592026309716131,3.08,4
9481-IEBZY,0,1,1,1,0,1.0,1,1,2,1,1,1,1,1,1,0,1,3,0.9417910447761194,0.9280752365566582,3.76,7
9481-SFCQY,0,0,0,0,1,0.19444444444444442,1,0,1,0,0,1,0,1,0,0,1,3,0.4134328358208955,0.0930129240710824,1.99,2
9481-WHGWY,0,0,0,1,1,0.9722222222222222,1,0,1,1,0,0,1,1,1,2,0,3,0.5681592039800994,0.6253115624278791,2.51,4
9483-GCPWE,0,1,0,0,1,0.125,1,0,0,0,0,0,0,0,0,1,0,1,0.01840796019900498,0.019784214170320794,0.67,0
9488-FVZCC,0,0,0,1,1,1.0,1,1,1,1,1,1,1,0,1,2,1,2,0.6094527363184079,0.6511539349180706,2.65,6
9488-FYQAU,0,0,0,1,0,0.875,1,1,2,0,1,1,1,1,1,2,1,2,0.9054726368159204,0.7872836372028618,3.64,6
9488-HGMJH,1,0,1,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,0,0.5263681592039802,0.0060408492960997,2.37,0
9489-DEDVP,0,0,0,1,1,0.9722222222222222,1,1,1,1,1,0,0,1,0,2,1,3,0.5069651741293533,0.5600680821601662,2.31,4
9489-JMTTN,0,0,0,1,1,1.0,1,1,1,1,1,1,1,1,1,2,0,3,0.7114427860696517,0.7589545349642279,2.99,7
9489-UTFKA,0,1,1,1,0,0.1111111111111111,1,0,1,1,0,0,0,1,0,0,0,2,0.42437810945273624,0.06152204015693516,2.03,2
9490-DFPMD,1,0,1,0,0,0.5833333333333333,1,1,2,0,0,0,0,1,0,0,1,0,0.6606965174129353,0.40647934456496654,2.82,2
9492-TOKRI,1,0,0,0,0,0.25,1,1,2,0,1,0,0,1,0,0,1,3,0.7139303482587065,0.1740768520655435,3.0,3
9494-BDNNC,0,1,0,1,0,0.9166666666666666,1,1,2,0,1,1,0,0,1,1,0,0,0.7666666666666666,0.7217401338564504,3.18,4
9494-MRNYX,0,1,0,0,0,0.1388888888888889,1,1,2,0,0,0,0,0,0,0,0,0,0.5651741293532337,0.08856450496192014,2.5,1
9495-REDIY,0,1,0,0,1,0.3472222222222222,0,0,1,1,0,0,0,1,0,1,1,3,0.22288557213930343,0.10982575582737134,1.36,2
9495-SKLKD,0,1,0,1,1,0.625,1,1,2,0,1,1,0,0,1,0,1,2,0.7731343283582089,0.5120990076159704,3.2,4
9496-IVVRP,0,0,0,1,1,0.15277777777777776,1,0,1,1,0,0,0,0,0,0,0,2,0.32587064676616917,0.06495499653819525,1.7,1
9497-QCMMS,1,1,1,0,0,0.013888888888888888,1,1,2,0,0,0,0,1,1,0,1,0,0.7492537313432835,0.008625663512577892,3.12,3
9498-FIMXL,0,0,0,0,0,0.1111111111111111,1,0,0,0,0,0,0,0,0,1,1,1,0.009452736318407956,0.016518578352180936,0.64,0
9499-EBKUR,0,1,0,0,0,1.0,1,1,1,1,0,1,1,1,1,2,0,3,0.6572139303482587,0.6898569120701593,2.81,6
9499-XPZXM,0,0,0,1,0,1.0,1,1,1,1,1,0,1,0,0,2,0,2,0.4626865671641791,0.5522674821140088,2.16,4
9500-IWPXQ,0,0,0,1,1,0.8472222222222222,1,1,1,1,1,1,1,0,1,1,1,0,0.6084577114427862,0.5540906992845603,2.65,6
9500-LTVBP,0,0,0,0,0,0.4861111111111111,1,1,2,0,0,0,1,0,0,0,0,3,0.6149253731343283,0.3250750057696746,2.67,2
9500-WBGRP,0,1,0,0,0,0.9583333333333333,1,0,0,0,0,0,0,0,0,2,1,1,0.008457711442786064,0.14424763443341795,0.64,0
9501-UKKNL,0,1,0,0,0,0.8194444444444444,0,0,1,0,0,0,1,1,1,0,1,0,0.33283582089552244,0.3446803600276945,1.72,3
9503-XJUME,0,1,0,0,1,0.7222222222222222,1,0,0,0,0,0,0,0,0,1,0,3,0.013930348258706454,0.10496192014770367,0.65,0
9504-DSHWM,0,1,0,0,0,0.2777777777777778,1,1,1,1,0,0,1,0,0,0,0,2,0.4074626865671642,0.1352873297945996,1.97,3
9504-YAZWB,0,0,0,0,0,0.736111111111111,1,0,0,0,0,0,0,0,0,2,0,1,0.019900497512437804,0.11881490883914149,0.68,0
9505-SQFSW,0,0,0,1,1,0.041666666666666664,0,0,1,0,1,0,0,0,1,0,0,1,0.2194029850746268,0.008504500346180475,1.34,2
9506-UXUSK,0,1,0,0,0,0.18055555555555555,1,0,2,0,0,0,0,0,0,0,1,0,0.5164179104477612,0.10534848834525734,2.34,0
9507-EXLTT,1,0,0,1,0,0.013888888888888888,1,0,2,0,0,0,0,1,0,0,1,2,0.607960199004975,0.006987075928917609,2.64,1
9507-HSMMZ,0,1,0,0,0,0.75,1,0,0,0,0,0,0,0,0,2,0,1,0.01741293532338306,0.13049273021001617,0.67,0
9508-ILZDG,0,0,1,0,0,0.4722222222222222,1,1,2,0,1,0,1,1,0,0,1,0,0.7771144278606964,0.365964689591507,3.21,4
9509-MPYOD,0,0,0,0,0,0.4861111111111111,1,0,0,0,0,0,0,0,0,1,0,1,0.02487562189054726,0.07865797369028388,0.69,0
9512-PHSMG,0,0,0,1,0,0.1388888888888889,1,0,0,0,0,0,0,0,0,0,1,1,0.02288557213930348,0.026996307408262175,0.68,0
9512-UIBFX,1,1,0,1,1,0.25,1,0,2,0,0,1,0,1,1,0,0,1,0.7651741293532338,0.2032252480960074,3.17,3
9513-DXHDA,0,1,0,0,0,0.375,1,0,1,1,0,1,1,1,1,1,0,0,0.6313432835820896,0.25314447265174245,2.72,5
9514-JDSKI,1,1,1,1,0,0.013888888888888888,0,0,1,0,1,0,0,1,0,0,0,0,0.218407960199005,0.0024694207246711286,1.34,2
9518-IMLHK,0,1,0,0,0,0.4305555555555555,1,0,1,1,1,1,1,1,0,0,1,2,0.5393034825870647,0.24664781906300487,2.42,5
9518-RWHZL,1,0,0,0,0,0.8888888888888888,1,1,2,0,0,1,0,1,1,1,1,3,0.8139303482587064,0.7195245788137549,3.34,4
9518-XXBXE,0,1,1,1,0,0.1388888888888889,1,0,2,1,0,0,0,0,0,0,0,0,0.5676616915422885,0.08096584352642512,2.51,1
9522-BNTHX,0,0,1,0,0,0.4722222222222222,0,0,1,0,1,1,0,1,1,0,1,0,0.37810945273631835,0.20160973921070854,1.87,4
9522-ZSINC,0,1,0,0,0,0.18055555555555555,1,0,0,0,0,0,0,0,0,1,1,0,0.01691542288557213,0.027117470574659592,0.66,0
9524-EGPJC,1,0,0,0,0,0.25,1,1,2,0,0,0,1,0,1,0,1,0,0.7149253731343282,0.18393145626586663,3.0,3
9525-DKUVP,0,0,1,1,0,1.0,1,1,2,0,1,1,1,1,1,2,1,3,0.9208955223880596,0.9073909531502423,3.69,6
9526-BIHHD,1,1,0,0,0,0.013888888888888888,0,0,1,1,0,0,0,0,0,0,0,1,0.11393034825870646,0.0012577890606969766,0.99,1
9526-JAWYF,1,1,0,0,0,0.3611111111111111,1,0,2,0,1,1,0,1,0,0,0,0,0.7119402985074627,0.2673090237710593,2.99,3
9526-MJRPO,0,0,1,1,0,0.375,1,1,2,1,0,0,1,1,1,0,1,2,0.8562189054726367,0.3287502884837295,3.48,5
9529-OFXHY,0,1,0,0,0,0.20833333333333331,1,1,2,1,0,0,0,1,0,0,1,2,0.6915422885572139,0.14117239787675975,2.92,3
9530-EHPOH,1,1,0,0,0,0.15277777777777776,1,1,1,0,0,1,0,0,0,0,0,0,0.3532338308457711,0.06798984537272099,1.79,2
9530-GRMJG,0,1,0,1,1,0.9722222222222222,1,1,1,0,1,1,1,1,1,2,1,0,0.6552238805970149,0.6878490653127164,2.8,6
9531-NSBMR,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,1,1,2,0.009950248756218888,0.07627509808446804,0.64,0
9534-NSXEM,0,1,0,0,0,0.3611111111111111,1,0,0,0,0,0,0,0,0,1,1,3,0.023880597014925342,0.06654742672513271,0.69,0
9537-JALFH,0,1,0,1,1,0.9583333333333333,1,0,0,0,0,0,0,0,0,2,0,2,0.01641791044776117,0.15438495268866836,0.66,0
9537-VHDTA,0,0,0,0,1,0.013888888888888888,1,0,1,1,0,0,0,0,0,0,0,1,0.3278606965174129,0.0037387491345488117,1.71,1
9540-JYROE,1,1,0,0,0,0.1111111111111111,1,0,2,0,0,0,0,0,0,0,1,1,0.5159203980099502,0.06145280406185091,2.34,0
